id,Timestamp,Category,Money,Description,Details
2498381201,2025-09-18 17:38:36,sales,11296,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 183584}"
2498381198,2025-09-18 17:38:35,sales,11296,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 183562}"
2498290287,2025-09-18 15:56:43,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2498290275,2025-09-18 15:56:42,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2498290257,2025-09-18 15:56:41,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2498290063,2025-09-18 15:56:26,sales,96872,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 194858}"
2498290054,2025-09-18 15:56:25,sales,96872,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 194880}"
2498290040,2025-09-18 15:56:23,sales,96871,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726066}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 29570}"
2498289921,2025-09-18 15:56:14,market,-43400,Compra de Unidades de construcción en el mercado,"{""Cantidad"": 14, ""Precio"": ""$3100.000"", ""Vendedor"": ""Spiritbusiness""}"
2498289891,2025-09-18 15:56:13,market,-2509,Compra de Tablones en el mercado,"{""Cantidad"": 224, ""Precio"": ""$11.201"", ""Vendedor"": ""Shinxi WTC""}"
2498289882,2025-09-18 15:56:13,market,-2426,Compra de Bloques en el mercado,"{""Cantidad"": 770, ""Precio"": ""$3.151"", ""Vendedor"": ""ST Private Traders""}"
2498289873,2025-09-18 15:56:12,market,-12992,Compra de Concreto reforzado en el mercado,"{""Cantidad"": 56, ""Precio"": ""$232.000"", ""Vendedor"": ""CEAM SV CORP""}"
2498086946,2025-09-18 12:14:36,government orders deposit,233709,Se devuelve el depósito de seguridad de la orden del gobierno,"{""Agencia"": ""Zool\u00f3gico de la ciudad"", ""Proyecto"": ""Alimentaci\u00f3n de carn\u00edvoros""}"
2497867048,2025-09-18 07:22:37,construction,0,Building expansion finished,"{""Edificio"": ""Farm"", ""Nivel"": 7}"
2497689942,2025-09-18 04:06:58,executive salaries,-72066,Sueldos de directores,{}
2497647103,2025-09-18 03:32:17,taxes,0,Honorarios contables,"{""Cash"": ""$8,674,125"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$2,160,000"", ""Executive lift"": ""$11,000,000""}"
2501734077,2025-09-21 01:31:16,sales,3475,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 0}"
2501711759,2025-09-21 00:56:53,own bonds,-500000,Rescate de bonos,"{""emisor"": ""UniqueTraders"", ""Cantidad"": 100, ""Inter\u00e9s"": 0.5}"
2501711612,2025-09-21 00:56:38,own bonds,-500000,Rescate de bonos,"{""emisor"": ""UniqueTraders"", ""Cantidad"": 100, ""Inter\u00e9s"": 0.5}"
2501711376,2025-09-21 00:56:07,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2501711300,2025-09-21 00:55:58,production,-77061,Producción de Forraje,"{""Precio"": ""$9.207"", ""Calidad"": 2, ""Cantidad"": 48498}"
2501711196,2025-09-21 00:55:46,sales,62281,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 3475}"
2501711170,2025-09-21 00:55:44,sales,62246,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 146773}"
2501711144,2025-09-21 00:55:42,sales,58101,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601522197}, ""quality"": ""1.000"", ""price"": ""$155.200"", ""unit_cogs"": ""$88.413"", ""remaining"": 177078}"
2501711122,2025-09-21 00:55:39,production,-88581,Producción de Queso,"{""Precio"": ""$88.919"", ""Calidad"": 1, ""Cantidad"": 1079}"
2501594627,2025-09-21 00:04:24,interest,-5000,Pago de intereses de bono,"{""Valor de bono"": ""$1000000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""UniqueTraders""}"
2501063720,2025-09-20 15:45:38,sales,70903,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 209019}"
2501063696,2025-09-20 15:45:38,sales,70909,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 65756}"
2501063653,2025-09-20 15:45:35,production,-48172,Producción de Grano,"{""Precio"": ""$0.632"", ""Calidad"": 1, ""Cantidad"": 316898}"
2500881496,2025-09-20 12:22:49,construction,0,Building expansion finished,"{""Edificio"": ""Farm"", ""Nivel"": 8}"
2500729801,2025-09-20 09:12:15,sales,25629,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 601329454}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 0}"
2500547801,2025-09-20 05:19:11,sales,32660,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 136665}"
2500547744,2025-09-20 05:19:07,market,-42700,Compra de Unidades de construcción en el mercado,"{""Cantidad"": 14, ""Precio"": ""$3050.000"", ""Vendedor"": ""Chang Ying Industry""}"
2500547738,2025-09-20 05:19:06,market,-2317,Compra de Tablones en el mercado,"{""Cantidad"": 224, ""Precio"": ""$10.344"", ""Vendedor"": ""Chang Ying Industry, Vlloo inc""}"
2500547730,2025-09-20 05:19:05,market,-2244,Compra de Bloques en el mercado,"{""Cantidad"": 770, ""Precio"": ""$2.914"", ""Vendedor"": ""Chang Ying Industry, All2Go""}"
2500547723,2025-09-20 05:19:05,market,-12480,Compra de Concreto reforzado en el mercado,"{""Cantidad"": 56, ""Precio"": ""$222.857"", ""Vendedor"": ""Chang Ying Industry, Lutteus""}"
2500547661,2025-09-20 05:18:59,sales,32611,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329454}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 25629}"
2500547657,2025-09-20 05:18:59,sales,32611,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 279922}"
2500547631,2025-09-20 05:18:56,production,-88337,Producción de Queso,"{""Precio"": ""$88.805"", ""Calidad"": 1, ""Cantidad"": 1079}"
2500547574,2025-09-20 05:18:52,production,-88337,Producción de Queso,"{""Precio"": ""$88.805"", ""Calidad"": 1, ""Cantidad"": 1079}"
2500547516,2025-09-20 05:18:47,production,-88337,Producción de Queso,"{""Precio"": ""$88.805"", ""Calidad"": 1, ""Cantidad"": 1079}"
2500522639,2025-09-20 04:42:06,construction,0,Building expansion finished,"{""Edificio"": ""Farm"", ""Nivel"": 7}"
2500483695,2025-09-20 04:06:36,executive salaries,-151233,Sueldos de directores,{}
2500449046,2025-09-20 03:32:39,taxes,0,Honorarios contables,"{""Cash"": ""$6,881,835"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$1,000,000"", ""Executive lift"": ""$11,500,000""}"
2500329096,2025-09-20 00:31:18,market,-18968,Compra de Transporte en el mercado,"{""Cantidad"": 44824, ""Precio"": ""$0.423"", ""Vendedor"": ""KFE Production, Traveling Turtles, AcmeEnigma""}"
2500328962,2025-09-20 00:31:04,production,-40226,Producción de Leche,"{""Precio"": ""$6.781"", ""Calidad"": 1, ""Cantidad"": 29524}"
2500328883,2025-09-20 00:30:55,sales,13316,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 169325}"
2500328835,2025-09-20 00:30:51,sales,13267,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 312533}"
2500328832,2025-09-20 00:30:50,sales,13239,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329454}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 58240}"
2500227927,2025-09-20 00:05:13,interest,-5000,Pago de intereses de bono,"{""Valor de bono"": ""$1000000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""UniqueTraders""}"
2500048263,2025-09-19 22:40:51,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2500043842,2025-09-19 22:33:11,sales,17978,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 182641}"
2500043819,2025-09-19 22:33:09,production,-48040,Producción de Grano,"{""Precio"": ""$0.631"", ""Calidad"": 1, ""Cantidad"": 316898}"
2500043694,2025-09-19 22:32:59,market,-36720,Compra de Unidades de construcción en el mercado,"{""Cantidad"": 12, ""Precio"": ""$3060.000"", ""Vendedor"": ""Spiritbusiness""}"
2500043679,2025-09-19 22:32:58,market,-2112,Compra de Tablones en el mercado,"{""Cantidad"": 192, ""Precio"": ""$11.000"", ""Vendedor"": ""OLIVERGAIMERS""}"
2500043662,2025-09-19 22:32:58,market,-2112,Compra de Bloques en el mercado,"{""Cantidad"": 660, ""Precio"": ""$3.200"", ""Vendedor"": ""Azzi bricks""}"
2500043655,2025-09-19 22:32:57,market,-10848,Compra de Concreto reforzado en el mercado,"{""Cantidad"": 48, ""Precio"": ""$226.000"", ""Vendedor"": ""Cv.Land Of Dayak""}"
2500042794,2025-09-19 22:32:02,construction,0,Building expansion finished,"{""Edificio"": ""Farm"", ""Nivel"": 8}"
2499990756,2025-09-19 21:21:52,sales,9383,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 0}"
2499990753,2025-09-19 21:21:52,sales,9361,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 0}"
2499913908,2025-09-19 19:54:25,sales,14348,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 200619}"
2499913852,2025-09-19 19:54:21,sales,14011,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 9383}"
2499913840,2025-09-19 19:54:21,sales,14011,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 9361}"
2499801766,2025-09-19 17:47:43,sales,15233,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 214967}"
2499801683,2025-09-19 17:47:38,sales,14875,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 23394}"
2499801674,2025-09-19 17:47:37,sales,14875,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 23372}"
2499678764,2025-09-19 15:33:02,sales,770,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 38269}"
2499678744,2025-09-19 15:33:01,sales,770,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 38247}"
2499678684,2025-09-19 15:32:59,sales,738,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 230200}"
2499674915,2025-09-19 15:29:09,own bonds,-635000,Rescate de bonos,"{""emisor"": ""UniqueTraders"", ""Cantidad"": 127, ""Inter\u00e9s"": 0.5}"
2499674790,2025-09-19 15:29:01,own bonds,-500000,Rescate de bonos,"{""emisor"": ""So miora"", ""Cantidad"": 100, ""Inter\u00e9s"": 0.5}"
2499674648,2025-09-19 15:28:53,own bonds,-25000,Rescate de bonos,"{""emisor"": ""PGOC LLC Ltd"", ""Cantidad"": 5, ""Inter\u00e9s"": 0.5}"
2499672531,2025-09-19 15:26:43,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2499672494,2025-09-19 15:26:42,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2499672448,2025-09-19 15:26:40,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2499672329,2025-09-19 15:26:34,production,-67098,Producción de Forraje,"{""Precio"": ""$9.188"", ""Calidad"": 2, ""Cantidad"": 42462}"
2499672199,2025-09-19 15:26:28,sales,95040,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601059665}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.044"", ""remaining"": 230938}"
2499672110,2025-09-19 15:26:21,market,-43260,Compra de Unidades de construcción en el mercado,"{""Cantidad"": 14, ""Precio"": ""$3090.000"", ""Vendedor"": ""Trade360""}"
2499672094,2025-09-19 15:26:21,market,-2464,Compra de Tablones en el mercado,"{""Cantidad"": 224, ""Precio"": ""$11.000"", ""Vendedor"": ""Europlank Industrie""}"
2499672079,2025-09-19 15:26:20,market,-2464,Compra de Bloques en el mercado,"{""Cantidad"": 770, ""Precio"": ""$3.200"", ""Vendedor"": ""HINDUSTAN CONSTRUCTION COMPANY""}"
2499672069,2025-09-19 15:26:19,market,-12880,Compra de Concreto reforzado en el mercado,"{""Cantidad"": 56, ""Precio"": ""$230.000"", ""Vendedor"": ""FabJan Produktion""}"
2499671893,2025-09-19 15:26:08,sales,92792,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600726037}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 39039}"
2499671869,2025-09-19 15:26:07,sales,92792,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 600725979}, ""quality"": ""1.000"", ""price"": ""$154.900"", ""unit_cogs"": ""$88.016"", ""remaining"": 39017}"
2499280673,2025-09-19 07:32:22,construction,0,Building expansion finished,"{""Edificio"": ""Farm"", ""Nivel"": 7}"
2499094501,2025-09-19 04:06:54,executive salaries,-72066,Sueldos de directores,{}
2499054245,2025-09-19 03:32:42,taxes,0,Honorarios contables,"{""Cash"": ""$8,546,169"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$2,160,000"", ""Executive lift"": ""$11,000,000""}"
2503099679,2025-09-22 00:51:26,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2503099120,2025-09-22 00:50:51,production,-40338,Producción de Cerdos,"{""Precio"": ""$40.422"", ""Calidad"": 3, ""Cantidad"": 20298}"
2503099030,2025-09-22 00:50:42,sales,23326,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601659751}, ""quality"": ""1.000"", ""price"": ""$154.600"", ""unit_cogs"": ""$88.589"", ""remaining"": 38579}"
2503098992,2025-09-22 00:50:37,production,-48172,Producción de Grano,"{""Precio"": ""$0.632"", ""Calidad"": 1, ""Cantidad"": 316898}"
2503098864,2025-09-22 00:50:25,sales,21921,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601522197}, ""quality"": ""1.000"", ""price"": ""$155.200"", ""unit_cogs"": ""$88.413"", ""remaining"": 25467}"
2502809511,2025-09-21 22:40:46,sales,7921,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 0}"
2502755446,2025-09-21 21:23:04,sales,32905,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601659751}, ""quality"": ""1.000"", ""price"": ""$154.600"", ""unit_cogs"": ""$88.589"", ""remaining"": 61905}"
2502755400,2025-09-21 21:23:02,sales,33146,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 7921}"
2502755355,2025-09-21 21:22:59,sales,30959,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601522197}, ""quality"": ""1.000"", ""price"": ""$155.200"", ""unit_cogs"": ""$88.413"", ""remaining"": 47388}"
2502482004,2025-09-21 16:30:07,sales,23177,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601659751}, ""quality"": ""1.000"", ""price"": ""$154.600"", ""unit_cogs"": ""$88.589"", ""remaining"": 94810}"
2502481931,2025-09-21 16:30:01,sales,23347,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 41067}"
2502481928,2025-09-21 16:30:00,sales,21806,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601522197}, ""quality"": ""1.000"", ""price"": ""$155.200"", ""unit_cogs"": ""$88.413"", ""remaining"": 78347}"
2502286061,2025-09-21 13:04:15,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2502286018,2025-09-21 13:04:13,contract,-55000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.275""}"
2502285543,2025-09-21 13:03:52,sales,63075,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601659751}, ""quality"": ""1.000"", ""price"": ""$154.600"", ""unit_cogs"": ""$88.589"", ""remaining"": 117987}"
2502285430,2025-09-21 13:03:46,sales,63624,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 64414}"
2502285418,2025-09-21 13:03:45,sales,59426,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601522197}, ""quality"": ""1.000"", ""price"": ""$155.200"", ""unit_cogs"": ""$88.413"", ""remaining"": 100153}"
2501847690,2025-09-21 04:07:37,executive salaries,-151233,Sueldos de directores,{}
2501817786,2025-09-21 03:41:37,production,-26059,Producción de Verduras,"{""Precio"": ""$2.628"", ""Calidad"": 1, ""Cantidad"": 60000}"
2501817523,2025-09-21 03:41:20,sales,18735,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601329411}, ""quality"": ""1.000"", ""price"": ""$154.300"", ""unit_cogs"": ""$88.120"", ""remaining"": 128038}"
2501817518,2025-09-21 03:41:20,sales,17499,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 601522197}, ""quality"": ""1.000"", ""price"": ""$155.200"", ""unit_cogs"": ""$88.413"", ""remaining"": 159579}"
2501817437,2025-09-21 03:41:14,production,-88581,Producción de Queso,"{""Precio"": ""$88.903"", ""Calidad"": 1, ""Cantidad"": 1079}"
2501812792,2025-09-21 03:33:11,taxes,0,Honorarios contables,"{""Cash"": ""$5,552,987"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$0"", ""Executive lift"": ""$11,500,000""}"
2517890000,2025-10-02 16:34:47,sales,2744,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 604898573}, ""quality"": ""1.000"", ""price"": ""$155.800"", ""unit_cogs"": ""$88.547"", ""remaining"": 179199}"
2517889991,2025-10-02 16:34:46,sales,2617,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 605042749}, ""quality"": ""1.000"", ""price"": ""$155.800"", ""unit_cogs"": ""$88.552"", ""remaining"": 199697}"
2517889944,2025-10-02 16:34:42,sales,2610,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 604692656}, ""quality"": ""1.000"", ""price"": ""$156.500"", ""unit_cogs"": ""$88.547"", ""remaining"": 118017}"
2517865183,2025-10-02 16:09:41,contract,-57159,Semillas contrato de Axisgroup,"{""Cantidad"": 204870, ""Calidad"": 1, ""Precio"": ""$0.279""}"
2517865005,2025-10-02 16:09:30,sales,71617,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 604692656}, ""quality"": ""1.000"", ""price"": ""$156.500"", ""unit_cogs"": ""$88.547"", ""remaining"": 120627}"
2517864922,2025-10-02 16:09:25,sales,75195,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 604898573}, ""quality"": ""1.000"", ""price"": ""$155.800"", ""unit_cogs"": ""$88.547"", ""remaining"": 181943}"
2517509234,2025-10-02 09:11:17,sales,28765,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 604414184}, ""quality"": ""1.000"", ""price"": ""$156.600"", ""unit_cogs"": ""$88.547"", ""remaining"": 0}"
2517296147,2025-10-02 04:32:26,production,-88209,Producción de Queso,"{""Precio"": ""$88.553"", ""Calidad"": 1, ""Cantidad"": 1079}"
2517296069,2025-10-02 04:32:22,production,-110281,Producción de Queso,"{""Precio"": ""$88.553"", ""Calidad"": 1, ""Cantidad"": 1349}"
2517295987,2025-10-02 04:32:18,production,-88209,Producción de Queso,"{""Precio"": ""$88.553"", ""Calidad"": 1, ""Cantidad"": 1079}"
2517295912,2025-10-02 04:32:14,production,-88209,Producción de Queso,"{""Precio"": ""$88.553"", ""Calidad"": 1, ""Cantidad"": 1079}"
